ds,yhat
2018-07-05 15:53:30,24.558737210870415
2018-07-05 16:03:30,24.28826209516159
2018-07-05 16:13:30,24.00889165399009
2018-07-05 16:23:30,23.726506308230448
2018-07-05 16:33:30,23.447000884653278
2018-07-05 16:43:30,23.176102913556548
2018-07-05 16:53:30,22.91919412953952
2018-07-05 17:03:30,22.68114068468141
2018-07-05 17:13:30,22.4661373421904
2018-07-05 17:23:30,22.277570503957175
2018-07-05 17:33:30,22.117904372142913
2018-07-05 17:43:30,21.988593855761568
2018-07-05 17:53:30,21.890027032920752
2018-07-05 18:03:30,21.82149909173183
2018-07-05 18:13:30,21.78121872864909
2018-07-05 18:23:30,21.7663470037822
2018-07-05 18:33:30,21.77306767336297
2018-07-05 18:43:30,21.796687069277077
2018-07-05 18:53:30,21.831760700435108
2018-07-05 19:03:30,21.872242941564636
2018-07-05 19:13:30,21.911655473295916
2018-07-05 19:23:30,21.943269566228032
2018-07-05 19:33:30,21.960296878496354
2018-07-05 19:43:30,21.95608317232073
2018-07-05 19:53:30,21.92429926037259
2018-07-05 20:03:30,21.859123569043412
2018-07-05 20:13:30,21.755410951187137
2018-07-05 20:23:30,21.608842787747015
2018-07-05 20:33:30,21.416053974145356
2018-07-05 20:43:30,21.174733075600326
2018-07-05 20:53:30,20.883692738159432
2018-07-05 21:03:30,20.542908327680546
2018-07-05 21:13:30,20.15352371834365
2018-07-05 21:23:30,19.717824135800473
2018-07-05 21:33:30,19.239176935980034
2018-07-05 21:43:30,18.721942165199533
2018-07-05 21:53:30,18.17135563668758
2018-07-05 22:03:30,17.59338807934977
2018-07-05 22:13:30,16.994584618405888
2018-07-05 22:23:30,16.38188943018857
2018-07-05 22:33:30,15.76246083533394
2018-07-05 22:43:30,15.143482369745072
2018-07-05 22:53:30,14.53197547877714
2018-07-05 23:03:30,13.934619399976198
2018-07-05 23:13:30,13.357583577785162
2018-07-05 23:23:30,12.806377540084158
2018-07-05 23:33:30,12.285722627693778
2018-07-05 23:43:30,11.79944928357978
2018-07-05 23:53:30,11.350422821379645
