ds,CPU_util,smoothed_CPU
2018-06-30 12:32:40,17,17.44126907003733
2018-06-30 12:37:40,17,17.397142162980874
2018-06-30 12:39:10,18,17.457427946747615
2018-06-30 12:40:00,17,17.411685152028582
2018-06-30 12:56:10,18,17.470516636876965
2018-06-30 13:03:00,18,17.523464973230777
2018-06-30 13:14:50,18,17.57111847594132
2018-06-30 13:15:10,20,17.81400662850141
2018-06-30 13:23:10,18,17.832605965661898
2018-06-30 13:33:20,18,17.849345369104316
2018-06-30 13:34:00,17,17.764410832154567
2018-06-30 13:40:40,17,17.687969748907264
2018-06-30 13:42:00,17,17.619172773990744
2018-06-30 14:18:10,18,17.65725549660452
2018-06-30 14:22:10,18,17.69152994695448
2018-06-30 14:40:30,17,17.622376952240128
2018-06-30 14:44:10,18,17.660139257025403
2018-06-30 14:44:50,17,17.59412533130825
2018-06-30 14:51:00,18,17.63471279818551
2018-06-30 14:58:10,18,17.67124151837351
2018-06-30 15:04:20,17,17.604117366525326
2018-06-30 15:05:50,17,17.543705629864018
2018-06-30 15:07:50,17,17.489335066870506
2018-06-30 15:08:10,18,17.540401560189466
2018-06-30 15:14:40,17,17.486361404164796
2018-06-30 15:33:50,17,17.43772526374368
2018-06-30 15:55:30,16,17.29395273735698
2018-06-30 16:16:10,17,17.264557463619013
2018-06-30 16:41:10,17,17.238101717255272
2018-06-30 16:49:40,18,17.31429154553451
2018-06-30 16:53:10,17,17.28286239097929
2018-06-30 17:04:10,17,17.254576151879927
2018-06-30 17:10:20,17,17.229118536690773
2018-06-30 17:13:40,17,17.206206683020756
2018-06-30 17:27:30,17,17.185586014717916
2018-06-30 17:31:50,16,17.067027413242187
2018-06-30 17:43:00,16,16.960324671914776
2018-06-30 18:04:00,16,16.864292204720712
2018-06-30 18:44:50,16,16.777862984246546
2018-06-30 18:52:30,16,16.700076685820196
2018-06-30 19:19:20,16,16.630069017236803
2018-06-30 19:21:30,16,16.56706211551201
2018-06-30 19:23:40,17,16.610355903961498
2018-06-30 19:36:00,16,16.549320313564476
2018-06-30 19:42:40,16,16.49438828220732
2018-06-30 19:50:40,16,16.444949453986016
2018-06-30 20:10:30,16,16.40045450858695
2018-06-30 20:25:10,17,16.460409057728818
2018-06-30 20:27:50,16,16.414368151955546
2018-06-30 20:50:50,16,16.372931336759677
2018-06-30 20:56:10,17,16.43563820308414
2018-06-30 21:06:30,16,16.39207438277546
2018-06-30 21:32:30,16,16.352866944497695
2018-06-30 21:47:30,16,16.31758025004775
2018-06-30 22:03:30,16,16.285822225042835
2018-06-30 22:12:30,16,16.25724000253844
2018-06-30 22:20:50,15,16.131516002284137
2018-06-30 22:22:50,15,16.01836440205535
2018-06-30 22:25:30,15,15.916527961849514
2018-06-30 22:30:30,15,15.82487516566432
2018-06-30 22:34:10,16,15.84238764909793
2018-06-30 23:13:10,16,15.85814888418817
2018-06-30 23:18:10,15,15.772333995769186
2018-06-30 23:18:50,15,15.695100596192132
2018-06-30 23:40:20,15,15.62559053657281
2018-06-30 23:43:30,15,15.563031482915441
2018-06-30 23:50:40,15,15.506728334623826
2018-07-01 00:04:30,15,15.456055501161385
2018-07-01 00:12:10,15,15.4104499510452
2018-07-01 00:39:20,14,15.269404955940548
2018-07-01 00:41:10,15,15.24246446034647
2018-07-01 00:50:40,15,15.218218014311805
2018-07-01 00:53:50,15,15.196396212880611
2018-07-01 00:57:40,15,15.176756591592538
2018-07-01 01:01:30,15,15.159080932433273
2018-07-01 01:08:10,15,15.143172839189939
2018-07-01 01:13:10,16,15.228855555270982
2018-07-01 01:20:50,15,15.205969999743873
2018-07-01 01:29:20,15,15.185372999769479
2018-07-01 01:30:50,15,15.166835699792525
2018-07-01 01:47:00,15,15.150152129813268
2018-07-01 01:56:30,15,15.135136916831938
2018-07-01 02:03:20,15,15.12162322514874
2018-07-01 02:07:30,15,15.109460902633863
2018-07-01 02:08:10,16,15.198514812370494
2018-07-01 02:15:20,15,15.17866333113344
2018-07-01 03:04:30,15,15.160796998020093
2018-07-01 03:23:30,15,15.144717298218081
2018-07-01 03:28:10,16,15.230245568396283
2018-07-01 03:29:40,17,15.407221011556674
2018-07-01 03:39:40,17,15.566498910401021
2018-07-01 03:41:50,15,15.509849019360916
2018-07-01 03:44:10,16,15.558864117424827
2018-07-01 03:59:50,15,15.50297770568234
2018-07-01 04:01:50,16,15.55267993511411
2018-07-01 04:35:10,16,15.597411941602703
2018-07-01 05:04:20,15,15.537670747442428
2018-07-01 05:08:40,16,15.583903672698186
2018-07-01 05:51:20,16,15.625513305428369
2018-07-01 05:55:40,16,15.662961974885535
2018-07-01 05:56:40,16,15.696665777396982
2018-07-01 05:59:00,17,15.826999199657289
2018-07-01 06:08:40,17,15.944299279691565
2018-07-01 06:12:00,16,15.949869351722409
2018-07-01 06:21:20,16,15.954882416550168
2018-07-01 06:28:40,17,16.059394174895154
2018-07-01 06:29:10,18,16.253454757405642
2018-07-01 06:55:20,17,16.32810928166508
2018-07-01 06:58:20,17,16.39529835349857
2018-07-01 06:59:20,18,16.555768518148717
2018-07-01 06:59:50,17,16.600191666333846
2018-07-01 07:01:00,18,16.740172499700464
2018-07-01 07:11:00,18,16.86615524973042
2018-07-01 07:14:00,18,16.97953972475738
2018-07-01 07:17:40,19,17.181585752281645
2018-07-01 07:30:30,18,17.26342717705348
2018-07-01 08:27:10,18,17.33708445934813
2018-07-01 08:33:00,18,17.403376013413318
2018-07-01 08:39:10,19,17.563038412071986
2018-07-01 08:41:30,18,17.606734570864788
2018-07-01 08:54:10,18,17.64606111377831
2018-07-01 09:17:30,18,17.681455002400476
2018-07-01 09:30:50,18,17.713309502160428
2018-07-01 09:31:00,18,17.741978551944385
2018-07-01 09:50:10,19,17.867780696749946
2018-07-01 09:54:50,18,17.881002627074952
2018-07-01 09:59:40,18,17.892902364367455
2018-07-01 10:06:20,17,17.80361212793071
2018-07-01 10:22:50,17,17.723250915137637
2018-07-01 10:37:30,18,17.750925823623874
2018-07-01 10:43:20,18,17.775833241261484
2018-07-01 10:56:10,18,17.798249917135337
2018-07-01 11:02:30,18,17.8184249254218
2018-07-01 11:05:00,18,17.836582432879624
2018-07-01 11:32:20,17,17.752924189591663
2018-07-01 11:37:20,18,17.777631770632496
2018-07-01 11:41:50,17,17.699868593569246
2018-07-01 11:49:00,18,17.729881734212324
2018-07-01 11:55:10,19,17.85689356079109
2018-07-01 12:02:00,17,17.77120420471198
2018-07-01 12:02:40,18,17.794083784240783
2018-07-01 12:20:20,17,17.714675405816703
2018-07-01 12:32:00,17,17.643207865235034
2018-07-01 12:47:10,18,17.67888707871153
2018-07-01 12:47:20,17,17.610998370840374
2018-07-01 13:01:40,17,17.549898533756338
2018-07-01 13:16:20,19,17.694908680380703
2018-07-01 13:18:40,19,17.825417812342632
2018-07-01 13:29:40,21,18.142876031108372
2018-07-01 13:44:20,17,18.028588427997533
2018-07-01 13:44:30,18,18.02572958519778
2018-07-01 13:46:50,18,18.023156626678002
2018-07-01 13:48:30,18,18.020840964010205
2018-07-01 13:57:40,18,18.018756867609184
2018-07-01 14:02:20,17,17.916881180848264
2018-07-01 14:16:00,18,17.925193062763437
2018-07-01 14:26:00,17,17.832673756487093
2018-07-01 14:37:10,18,17.849406380838385
2018-07-01 14:37:40,17,17.76446574275455
2018-07-01 14:39:10,18,17.788019168479092
2018-07-01 15:00:50,17,17.709217251631184
2018-07-01 15:09:50,17,17.638295526468067
2018-07-01 15:15:20,17,17.57446597382126
2018-07-01 15:31:50,17,17.517019376439134
2018-07-01 15:32:30,17,17.46531743879522
2018-07-01 15:34:40,17,17.418785694915698
2018-07-01 15:36:00,17,17.37690712542413
2018-07-01 15:42:10,18,17.439216412881716
2018-07-01 15:55:10,18,17.495294771593546
2018-07-01 15:57:00,17,17.445765294434192
2018-07-01 16:04:20,17,17.401188764990774
2018-07-01 16:41:20,16,17.261069888491697
2018-07-01 16:42:20,16,17.134962899642527
2018-07-01 16:43:40,17,17.121466609678276
2018-07-01 16:57:20,16,17.00931994871045
2018-07-01 17:01:40,17,17.008387953839403
2018-07-01 17:10:40,17,17.00754915845546
2018-07-01 17:14:20,16,16.906794242609916
2018-07-01 17:27:10,17,16.916114818348927
2018-07-01 17:37:30,16,16.824503336514034
2018-07-01 17:41:50,16,16.74205300286263
2018-07-01 18:12:30,16,16.667847702576367
2018-07-01 18:39:40,17,16.70106293231873
2018-07-01 18:48:50,16,16.630956639086858
2018-07-01 18:50:20,16,16.56786097517817
2018-07-01 19:11:40,16,16.511074877660356
2018-07-01 19:18:00,17,16.559967389894318
2018-07-01 19:26:10,17,16.603970650904888
2018-07-01 19:27:00,16,16.5435735858144
2018-07-01 19:34:50,16,16.48921622723296
2018-07-01 19:36:00,16,16.440294604509663
2018-07-01 19:36:50,16,16.396265144058695
2018-07-01 19:46:20,16,16.356638629652828
2018-07-01 19:53:10,17,16.420974766687543
2018-07-01 20:04:00,16,16.37887729001879
2018-07-01 20:34:50,16,16.340989561016908
2018-07-01 20:40:00,16,16.306890604915218
2018-07-01 20:42:50,16,16.276201544423696
2018-07-01 20:50:50,16,16.248581389981325
2018-07-01 20:55:30,16,16.22372325098319
2018-07-01 21:01:10,17,16.301350925884872
2018-07-01 21:08:10,16,16.271215833296385
2018-07-01 21:11:30,16,16.244094249966746
2018-07-01 21:16:30,16,16.21968482497007
2018-07-01 21:50:10,17,16.297716342473063
2018-07-01 22:14:10,16,16.267944708225755
2018-07-01 22:47:30,15,16.141150237403178
2018-07-01 22:50:00,15,16.02703521366286
2018-07-01 23:07:10,16,16.024331692296574
2018-07-01 23:16:40,15,15.921898523066918
2018-07-02 00:14:10,15,15.829708670760226
2018-07-02 00:19:30,16,15.846737803684203
2018-07-02 00:20:30,15,15.762064023315782
2018-07-02 00:29:50,15,15.685857620984203
2018-07-02 00:30:30,15,15.617271858885783
2018-07-02 00:47:00,15,15.555544672997202
2018-07-02 00:48:40,15,15.499990205697483
2018-07-02 01:06:40,15,15.449991185127734
2018-07-02 01:17:40,15,15.40499206661496
2018-07-02 01:37:10,15,15.364492859953463
2018-07-02 01:43:10,16,15.428043573958117
2018-07-02 01:55:50,15,15.385239216562306
2018-07-02 02:11:10,15,15.346715294906076
2018-07-02 02:13:10,15,15.312043765415469
2018-07-02 02:46:50,15,15.280839388873924
2018-07-02 03:18:50,15,15.252755449986532
2018-07-02 03:23:50,15,15.227479904987879
2018-07-02 03:26:00,15,15.20473191448909
2018-07-02 03:37:50,15,15.184258723040182
2018-07-02 03:40:20,15,15.165832850736162
2018-07-02 03:44:50,15,15.149249565662545
2018-07-02 03:51:40,16,15.23432460909629
2018-07-02 03:57:40,16,15.310892148186662
2018-07-02 03:59:20,15,15.279802933367995
2018-07-02 04:03:40,16,15.351822640031196
2018-07-02 04:31:10,16,15.416640376028075
2018-07-02 04:41:30,16,15.474976338425266
2018-07-02 04:45:00,16,15.52747870458274
2018-07-02 04:52:30,16,15.574730834124466
2018-07-02 04:58:10,16,15.61725775071202
2018-07-02 05:03:50,15,15.555531975640818
2018-07-02 05:06:40,15,15.499978778076738
2018-07-02 05:15:10,16,15.549980900269064
2018-07-02 05:36:50,15,15.494982810242158
2018-07-02 05:37:20,16,15.54548452921794
2018-07-02 05:39:10,16,15.590936076296146
2018-07-02 05:47:20,15,15.53184246866653
2018-07-02 05:57:00,16,15.578658221799879
2018-07-02 06:00:40,16,15.620792399619889
2018-07-02 06:11:00,16,15.658713159657902
2018-07-02 06:14:50,16,15.692841843692111
2018-07-02 06:15:30,16,15.723557659322902
2018-07-02 06:17:40,16,15.751201893390611
2018-07-02 06:25:30,16,15.776081704051549
2018-07-02 06:27:10,17,15.898473533646396
2018-07-02 06:29:20,17,16.00862618028176
2018-07-02 06:32:00,17,16.107763562253584
2018-07-02 06:38:30,17,16.196987206028226
2018-07-02 06:41:40,17,16.2772884854254
2018-07-02 06:46:40,17,16.349559636882862
2018-07-02 07:04:40,17,16.414603673194577
2018-07-02 07:05:40,18,16.573143305875117
2018-07-02 07:06:10,18,16.715828975287604
2018-07-02 07:13:10,19,16.944246077758844
2018-07-02 07:15:30,18,17.04982146998296
2018-07-02 07:54:30,18,17.144839322984662
2018-07-02 07:57:50,17,17.130355390686198
2018-07-02 07:58:10,19,17.31731985161758
2018-07-02 08:24:40,18,17.385587866455822
2018-07-02 08:25:20,17,17.347029079810238
2018-07-02 08:28:20,17,17.312326171829213
2018-07-02 08:42:50,17,17.28109355464629
2018-07-02 08:55:20,17,17.25298419918166
2018-07-02 09:04:00,18,17.327685779263497
2018-07-02 09:11:20,18,17.394917201337147
2018-07-02 09:34:40,18,17.45542548120343
2018-07-02 09:38:30,18,17.509882933083087
2018-07-02 09:41:00,17,17.45889463977478
2018-07-02 09:43:10,18,17.5130051757973
2018-07-02 09:50:20,17,17.46170465821757
2018-07-02 09:50:40,18,17.515534192395815
2018-07-02 09:59:10,18,17.563980773156235
2018-07-02 10:01:10,18,17.607582695840613
2018-07-02 10:04:10,18,17.64682442625655
2018-07-02 10:26:50,17,17.582141983630894
2018-07-02 10:35:40,17,17.523927785267805
2018-07-02 11:06:10,18,17.571535006741026
2018-07-02 11:08:50,18,17.614381506066923
2018-07-02 11:19:30,18,17.65294335546023
2018-07-02 11:21:50,17,17.587649019914206
2018-07-02 11:29:10,18,17.628884117922787
2018-07-02 11:32:50,17,17.565995706130508
2018-07-02 11:36:10,18,17.609396135517457
2018-07-02 11:48:20,17,17.54845652196571
2018-07-02 11:58:30,18,17.59361086976914
2018-07-02 12:09:40,19,17.734249782792226
2018-07-02 12:11:50,17,17.660824804513002
2018-07-02 12:20:40,17,17.594742324061702
2018-07-02 12:30:00,18,17.63526809165553
2018-07-02 13:14:10,18,17.671741282489975
2018-07-02 13:25:30,17,17.60456715424098
2018-07-02 13:30:40,17,17.544110438816883
2018-07-02 13:57:40,17,17.489699394935197
2018-07-02 14:03:30,18,17.540729455441678
2018-07-02 14:06:20,17,17.48665650989751
2018-07-02 14:14:30,17,17.43799085890776
2018-07-02 14:14:40,17,17.39419177301698
2018-07-02 14:17:00,17,17.354772595715286
2018-07-02 14:34:20,17,17.319295336143757
2018-07-02 14:46:10,18,17.38736580252938
2018-07-02 14:51:50,17,17.34862922227644
2018-07-02 15:01:00,17,17.313766300048794
2018-07-02 15:12:20,17,17.282389670043916
2018-07-02 15:19:40,19,17.454150703039524
2018-07-02 15:26:00,17,17.40873563273557
2018-07-02 15:40:50,16,17.267862069462012
2018-07-02 15:49:30,18,17.34107586251581
2018-07-02 16:17:50,16,17.20696827626423
2018-07-02 16:21:40,17,17.186271448637807
2018-07-02 16:22:00,16,17.067644303774028
2018-07-02 16:27:40,16,16.960879873396625
2018-07-02 16:29:00,16,16.86479188605696
2018-07-02 16:35:10,17,16.878312697451264
2018-07-02 16:39:00,16,16.790481427706137
2018-07-02 16:59:50,16,16.711433284935524
2018-07-02 17:30:00,16,16.64028995644197
2018-07-02 17:41:20,16,16.57626096079777
2018-07-02 17:48:50,16,16.518634864717995
2018-07-02 17:53:00,16,16.466771378246197
2018-07-02 18:01:00,16,16.420094240421577
2018-07-02 18:04:50,16,16.37808481637942
2018-07-02 18:06:50,16,16.34027633474148
2018-07-02 18:21:30,16,16.30624870126733
2018-07-02 18:36:40,16,16.275623831140596
2018-07-02 19:02:00,16,16.248061448026537
2018-07-02 19:44:10,16,16.223255303223883
2018-07-02 19:49:30,17,16.300929772901494
2018-07-02 20:10:40,16,16.270836795611345
2018-07-02 20:13:10,17,16.34375311605021
2018-07-02 20:20:20,16,16.309377804445187
2018-07-02 20:27:20,16,16.278440024000666
2018-07-02 20:34:00,16,16.2505960216006
2018-07-02 21:06:20,16,16.225536419440537
2018-07-02 21:12:20,16,16.202982777496484
2018-07-02 21:22:30,16,16.182684499746834
2018-07-02 21:23:20,15,16.064416049772152
2018-07-02 21:41:30,16,16.057974444794937
2018-07-02 22:08:10,16,16.052177000315442
2018-07-02 22:30:10,16,16.0469593002839
2018-07-02 22:46:40,15,15.942263370255509
2018-07-02 22:50:10,16,15.948037033229957
2018-07-02 23:23:10,15,15.853233329906962
2018-07-02 23:32:30,15,15.767909996916265
2018-07-02 23:42:40,15,15.691118997224638
2018-07-03 00:02:30,15,15.622007097502173
2018-07-03 00:12:20,15,15.559806387751957
2018-07-03 00:18:10,15,15.50382574897676
2018-07-03 00:36:10,15,15.453443174079084
2018-07-03 00:38:30,15,15.408098856671176
2018-07-03 00:51:10,15,15.367288971004058
2018-07-03 01:00:40,15,15.330560073903651
2018-07-03 01:03:40,15,15.297504066513286
2018-07-03 01:07:00,15,15.267753659861958
2018-07-03 01:31:50,15,15.240978293875761
2018-07-03 01:34:00,15,15.216880464488185
2018-07-03 01:39:20,15,15.195192418039365
2018-07-03 01:48:10,15,15.17567317623543
2018-07-03 01:51:20,15,15.158105858611886
2018-07-03 02:04:40,15,15.142295272750697
2018-07-03 02:07:30,15,15.128065745475629
2018-07-03 02:19:50,15,15.115259170928066
2018-07-03 02:20:10,16,15.203733253835262
2018-07-03 02:22:10,16,15.283359928451736
2018-07-03 02:29:40,17,15.455023935606562
2018-07-03 02:41:50,15,15.409521542045905
2018-07-03 02:43:10,16,15.468569387841313
2018-07-03 02:48:00,15,15.421712449057182
2018-07-03 03:09:40,16,15.479541204151465
2018-07-03 03:20:50,15,15.431587083736318
2018-07-03 03:30:00,15,15.388428375362688
2018-07-03 03:40:20,15,15.34958553782642
2018-07-03 04:06:50,15,15.314626984043779
2018-07-03 04:11:10,16,15.3831642856394
2018-07-03 04:14:10,16,15.44484785707546
2018-07-03 04:16:50,15,15.400363071367915
2018-07-03 04:17:30,17,15.560326764231123
2018-07-03 04:21:10,16,15.604294087808011
2018-07-03 04:34:10,16,15.643864679027208
2018-07-03 04:39:20,15,15.579478211124487
2018-07-03 04:41:10,16,15.621530390012037
2018-07-03 04:51:20,15,15.559377351010832
2018-07-03 05:05:00,16,15.60343961590975
2018-07-03 05:05:20,15,15.543095654318776
2018-07-03 05:11:10,16,15.5887860888869
2018-07-03 05:21:10,16,15.62990747999821
2018-07-03 05:39:10,17,15.76691673199839
2018-07-03 05:48:50,17,15.89022505879855
2018-07-03 05:49:00,17,16.001202552918695
2018-07-03 06:22:10,18,16.201082297626826
2018-07-03 06:31:20,17,16.280974067864143
2018-07-03 06:49:00,18,16.45287666107773
2018-07-03 06:49:50,17,16.507588994969957
2018-07-03 06:56:20,17,16.55683009547296
2018-07-03 07:00:40,18,16.701147085925665
2018-07-03 07:25:40,18,16.8310323773331
2018-07-03 07:28:10,19,17.047929139599788
2018-07-03 07:30:30,18,17.143136225639807
2018-07-03 07:38:10,18,17.228822603075827
2018-07-03 07:51:30,18,17.305940342768245
2018-07-03 07:54:20,18,17.375346308491423
2018-07-03 08:00:20,19,17.537811677642278
2018-07-03 08:01:40,19,17.684030509878053
2018-07-03 08:40:00,18,17.71562745889025
2018-07-03 08:40:50,18,17.744064713001226
