,mean,pi_lower,pi_upper
2023-05-14 19:03:00,1292.5294586947136,719.5229333987154,1865.5359839907119
2023-05-14 19:03:30,1284.3850053706424,708.4943213445753,1860.2756893967094
2023-05-14 19:04:00,1293.5186691547842,714.758198931865,1872.2791393777034
2023-05-14 19:04:30,1292.588965102139,710.9728684700565,1874.2050617342213
2023-05-14 19:05:00,1291.7777240814328,707.3199532792132,1876.2354948836523
2023-05-14 19:05:30,1295.1487691217403,707.8630738606588,1882.4344643828217
2023-05-14 19:06:00,1299.9698467433136,709.8697790594322,1890.069914427195
2023-05-14 19:06:30,1301.6246760424306,708.7235949879469,1894.5257570969143
2023-05-14 19:07:00,1301.9205860125637,706.2316621927844,1897.609509832343
2023-05-14 19:07:30,1299.2510276086953,700.787247571101,1897.7148076462895
2023-05-14 19:08:00,1299.7126188775371,698.4867893590771,1900.938448395997
2023-05-14 19:08:30,1301.8554667482113,697.8802187866586,1905.830714709764
2023-05-14 19:09:00,1305.511328856414,698.7991217713219,1912.2235359415058
2023-05-14 19:09:30,1307.885666977373,698.4487922258996,1917.3225417288463
2023-05-14 19:10:00,1307.742979427027,695.5935643396396,1919.8923945144143
2023-05-14 19:10:30,1309.4303371382632,694.5803485390869,1924.2803257374394
2023-05-14 19:11:00,1311.7981687361712,694.259416452523,1929.3369210198193
2023-05-14 19:11:30,1310.627952893975,690.4120931594039,1930.843812628546
2023-05-14 19:12:00,1308.6814038940909,685.7999426490419,1931.5628651391398
2023-05-14 19:12:30,1309.9374900596301,684.4017861536574,1935.4731939656028
2023-05-14 19:13:00,1311.5460602622882,683.367328561562,1939.7247919630145
2023-05-14 19:13:30,1311.8688574744863,681.0581718781606,1942.679543070812
2023-05-14 19:14:00,1306.6470577756381,673.2153541444908,1940.0787614067854
2023-05-14 19:14:30,1304.5379981103422,668.4960771109373,1940.5799191097472
2023-05-14 19:15:00,1306.2548317651679,667.6133616326487,1944.896301897687
2023-05-14 19:15:30,1302.58068409127,661.350203313751,1943.811164868789
2023-05-14 19:16:00,1297.2091674631279,653.4000873905226,1941.0182475357333
2023-05-14 19:16:30,1295.2046440439362,648.8272514239349,1941.5820366639377
2023-05-14 19:17:00,1294.4262802900116,645.4907397338005,1943.3618208462226
2023-05-14 19:17:30,1291.278180454053,639.7945368342621,1942.7618240738439
2023-05-14 19:18:00,1286.3197652848826,632.297946068134,1940.3415845016311
2023-05-14 19:18:30,1280.9833959813122,624.4332134976479,1937.5335784649765
2023-05-14 19:19:00,1275.8404958720464,616.7716495234117,1934.909342220681
2023-05-14 19:19:30,1270.1500008789392,608.5720792888122,1931.727922469066
2023-05-14 19:20:00,1264.9357961466844,600.858279252852,1929.013313040517
2023-05-14 19:20:30,1259.7391008520333,593.1713619444313,1926.3068397596353
2023-05-14 19:21:00,1254.7614678612547,585.7127755667138,1923.8101601557955
2023-05-14 19:21:30,1249.291176802495,577.7706970181589,1920.8116565868313
2023-05-14 19:22:00,1238.180848028554,564.1976458056596,1912.1640502514483
2023-05-14 19:22:30,1227.976304266929,551.5393456465798,1904.413262887278
2023-05-14 19:23:00,1220.4113299314295,541.5294837339222,1899.2931761289367
2023-05-14 19:23:30,1211.524861129871,530.206900699074,1892.8428215606677
2023-05-14 19:24:00,1199.7488295687372,516.0034344729639,1883.4942246645105
2023-05-14 19:24:30,1186.239509979182,500.0752676699442,1872.4037522884198
2023-05-14 19:25:00,1172.3070348917854,483.73244232175637,1860.8816274618143
2023-05-14 19:25:30,1157.3581111593273,466.38157636079836,1848.3346459578563
2023-05-14 19:26:00,1139.5819624054454,446.2118060305046,1832.9521187803862
2023-05-14 19:26:30,1118.450357845345,422.69481466896536,1814.2059010217247
2023-05-14 19:27:00,1094.5798140310108,396.4470344181874,1792.7125936438342
2023-05-14 19:27:30,1071.1025137979595,370.6005651359941,1771.604462459925
2023-05-14 19:28:00,1045.8537848540952,342.9906529510848,1748.7169167571055
2023-05-14 19:28:30,1014.4958376113252,309.27942806187525,1719.7122471607752
2023-05-14 19:29:00,978.2496805870695,270.68782010620885,1685.8115410679302
2023-05-14 19:29:30,939.8107845871258,229.91122231337386,1649.7103468608777
2023-05-14 19:30:00,899.8586698981672,187.62907866666035,1612.0882611296743
2023-05-14 19:30:30,856.4862441031809,141.9342216897387,1571.038266516623
2023-05-14 19:31:00,805.4221679598438,88.55523829682284,1522.2890976228648
2023-05-14 19:31:30,744.9259183404632,25.75153270521446,1464.100303975712
2023-05-14 19:32:00,677.7339129963306,-43.740548826949976,1399.208374819611
2023-05-14 19:32:30,616.5328575448857,-107.2343710393809,1340.3000861291523
2023-05-14 19:33:00,552.084250713686,-173.96850445077905,1278.1370058781508
2023-05-14 19:33:30,481.3594668726312,-246.97164285101212,1209.6905765962745
2023-05-14 19:34:00,413.5509828694291,-317.0513764893664,1144.1533422282246
2023-05-14 19:34:30,350.2814940977004,-382.5850760294991,1083.1480642248998
2023-05-14 19:35:00,288.9618928204409,-446.1619142483912,1024.085699889273
2023-05-14 19:35:30,230.0675133149096,-507.30662091326013,967.4416475430794
2023-05-14 19:36:00,177.8774672612918,-561.740147414098,917.4950819366817
2023-05-14 19:36:30,131.71892571841514,-610.1353848085812,873.5732362454114
2023-05-14 19:37:00,87.57477991578486,-656.5095030501013,831.6590628816712
2023-05-14 19:37:30,48.93625969070124,-697.3713325701775,795.24385195158
2023-05-14 19:38:00,16.013763527639654,-732.5105342580792,764.5380613133585
2023-05-14 19:38:30,-14.874597759056773,-765.6090557966357,735.8598602785222
2023-05-14 19:39:00,-46.985029705124,-799.9231603601945,705.9531009499465
2023-05-14 19:39:30,-76.3515710338416,-831.4869434696232,678.7838014019401
2023-05-14 19:40:00,-100.46640997612167,-857.7926493294809,656.8598293772376
2023-05-14 19:40:30,-120.98840591535742,-880.4991924895028,638.522380658788
2023-05-14 19:41:00,-141.12508365209567,-902.8141521254802,620.5639848212888
2023-05-14 19:41:30,-159.38833331646546,-923.2494719674824,604.4728053345514
2023-05-14 19:42:00,-171.9918456171767,-938.018895564242,594.0352043298885
2023-05-14 19:42:30,-181.05616449686255,-949.2430189534978,587.1306899597728
2023-05-14 19:43:00,-187.28402923817094,-957.6246327827043,583.0565743063623
2023-05-14 19:43:30,-189.43898866770041,-961.9273365272211,583.0493591918203
2023-05-14 19:44:00,-189.8778928534723,-964.5080302016834,584.7522444947388
2023-05-14 19:44:30,-190.53947593176235,-967.3054972003838,586.2265453368591
2023-05-14 19:45:00,-189.84242255133628,-968.7384707547285,589.0536256520559
2023-05-14 19:45:30,-188.16517455542683,-969.1854406281052,592.8550915172516
2023-05-14 19:46:00,-186.41251333674506,-969.5512354834756,596.7262088099855
2023-05-14 19:46:30,-185.95298929405283,-971.2044523522189,599.2984737641133
2023-05-14 19:47:00,-187.42575890573698,-974.7842937196849,599.9327759082109
2023-05-14 19:47:30,-186.82736723807596,-976.2873500451487,602.6326155689969
2023-05-14 19:48:00,-185.98457597722052,-977.5404278052011,605.5712758507601
2023-05-14 19:48:30,-186.37976407573632,-980.0259501514313,607.2664219999588
